,Hour,DHI,DNI,WS,RH,T,TARGET,DHI7,DNI7,WS7,RH7,T7,TARGET7,Weekmean_T,Weekmean_TARGET,Daymean_TARGET,Sunrise,cos,GHI7
28,14.0,107.0,997.0,2.2,12.14,19.2,84.35143951,172.42857142857142,435.42857142857144,3.8,31.889999999999997,14.499999999999998,48.40260997914285,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.6909371235318995,473.28233607503284
29,14.5,101.0,979.0,2.0,12.22,19.1,77.40824705,179.57142857142856,354.0,3.685714285714286,32.35,14.3,41.245081125714286,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.6328986724159208,403.6175586066645
30,15.0,95.0,960.0,1.8,12.59,19.0,69.62058478,125.99999999999999,462.42857142857144,3.585714285714286,32.887142857142855,14.042857142857141,40.81593513342857,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.5640191544291098,386.81857184100403
31,15.5,89.0,933.0,1.6,12.91,18.6,60.89482236,128.42857142857142,410.2857142857143,3.457142857142857,33.684285714285714,13.642857142857142,34.95854177614285,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.48547711722123094,327.61289723705363
32,16.0,82.0,898.0,1.4,13.75,18.2,51.41835035,130.0,395.4285714285714,3.314285714285714,34.61,13.214285714285714,31.24591382842857,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.3986164368248779,287.62432816160884
33,16.5,75.0,849.0,1.4,13.75,18.2,41.37863596,120.28571428571428,316.1428571428571,3.314285714285714,34.61,13.214285714285714,23.913830982428568,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.30492332356396257,216.68504500672128
34,17.0,65.0,781.0,0.9,20.23,16.3,30.87042074,89.7142857142857,289.57142857142856,2.857142857142857,39.112857142857145,11.728571428571428,17.453046741999998,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.20600089258301743,149.36625846653945
35,17.5,54.0,680.0,0.9,23.59,13.9,20.54954556,63.285714285714285,262.71428571428567,2.4999999999999996,42.702857142857134,10.228571428571428,11.742812211285713,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.10354173410260645,90.48760700209903
36,18.0,41.0,517.0,0.9,33.2,11.5,10.88497794,35.57142857142857,178.28571428571428,2.1857142857142855,49.08857142857143,8.742857142857142,5.643613885,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,35.4464418583936
37,18.5,20.0,186.0,1.1,37.17,9.8,2.7212953310000003,12.57142857142857,66.85714285714286,2.057142857142857,52.64857142857143,7.642857142857143,1.4477953497142857,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,5.555184028078078
38,19.0,0.0,0.0,1.3,36.87,8.2,0.0,0.0,0.0,1.9428571428571428,54.61285714285714,6.557142857142857,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
39,19.5,0.0,0.0,1.5,38.93,7.4,0.0,0.0,0.0,1.9,56.69999999999999,5.985714285714285,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
40,20.0,0.0,0.0,1.7,41.57,6.7,0.0,0.0,0.0,1.8571428571428572,58.39857142857143,5.385714285714286,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
41,20.5,0.0,0.0,1.9,41.28,6.8,0.0,0.0,0.0,2.0,59.615714285714276,5.085714285714285,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
42,21.0,0.0,0.0,2.1,40.61,6.9,0.0,0.0,0.0,2.1142857142857143,60.91,4.757142857142856,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
43,21.5,0.0,0.0,2.2,40.89,6.8,0.0,0.0,0.0,2.3285714285714283,62.35428571428571,4.414285714285714,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
44,22.0,0.0,0.0,2.4,40.07,6.8,0.0,0.0,0.0,2.5571428571428574,63.535714285714285,4.057142857142857,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
45,22.5,0.0,0.0,2.5,40.9,6.5,0.0,0.0,0.0,2.5714285714285716,65.32,3.6714285714285713,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
46,23.0,0.0,0.0,2.6,40.41,6.2,0.0,0.0,0.0,2.6,64.55,3.328571428571428,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
47,23.5,0.0,0.0,2.7,41.25,5.9,0.0,0.0,0.0,2.5285714285714285,65.80571428571427,3.0714285714285716,0.0,7.45029761904762,19.638054117568448,31.552760489583335,5.0,0.0,0.0
0,0.0,0.0,0.0,1.1,54.11,12.9,0.0,0.0,0.0,1.7428571428571424,62.59285714285714,9.571428571428571,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
1,0.5,0.0,0.0,1.2,56.28,12.3,0.0,0.0,0.0,1.8428571428571427,63.911428571428566,9.228571428571428,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
2,1.0,0.0,0.0,1.2,55.34,11.8,0.0,0.0,0.0,1.9142857142857144,62.78142857142856,8.885714285714286,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
3,1.5,0.0,0.0,1.2,56.75,11.4,0.0,0.0,0.0,2.0428571428571427,63.94857142857142,8.6,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
4,2.0,0.0,0.0,1.2,57.8,10.9,0.0,0.0,0.0,2.1714285714285713,62.58428571428571,8.27142857142857,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
5,2.5,0.0,0.0,1.2,58.96,10.6,0.0,0.0,0.0,2.214285714285714,63.952857142857134,7.957142857142857,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
6,3.0,0.0,0.0,1.3,60.37,10.2,0.0,0.0,0.0,2.2857142857142856,62.615714285714276,7.642857142857142,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
7,3.5,0.0,0.0,1.3,61.18,10.0,0.0,0.0,0.0,2.257142857142857,63.14714285714285,7.514285714285714,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
8,4.0,0.0,0.0,1.3,61.69,9.7,0.0,0.0,0.0,2.2285714285714286,61.96285714285714,7.328571428571427,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
9,4.5,0.0,0.0,1.3,58.87,10.4,0.0,0.0,0.0,2.2857142857142856,59.277142857142856,8.0,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
10,5.0,18.0,92.0,1.4,58.46,11.0,2.064403712,14.714285714285712,111.14285714285712,2.3142857142857145,58.80999999999999,8.614285714285714,1.7963361394285713,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,3.9424595417636876
11,5.5,46.0,237.0,1.7,52.28,12.7,7.412947544,32.285714285714285,293.71428571428567,2.5428571428571427,53.13285714285714,10.271428571428569,6.648976807428571,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.003922784906923327,33.43789225266205
12,6.0,77.0,328.0,2.0,48.99,14.4,14.35645293,46.14285714285714,379.2857142857142,2.785714285714285,51.30714285714286,11.899999999999999,12.33249021757143,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.10651977728148135,86.54428695461898
13,6.5,103.0,427.0,1.5,44.78,15.8,22.70724279,58.99999999999999,449.85714285714283,2.5428571428571427,46.91142857142856,13.442857142857143,19.00769441357143,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.20911676965603954,153.0726725209812
14,7.0,142.0,441.0,1.0,38.89,17.2,30.58862494,75.28571428571428,497.2857142857143,2.2714285714285714,42.48714285714286,14.985714285714286,26.272500069285712,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.3099582990458086,229.42354842549426
15,7.5,161.0,518.0,0.7,35.62,18.6,39.78336622,84.14285714285714,553.5714285714286,1.9857142857142858,39.277142857142856,16.385714285714283,33.925822773142855,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.40731893892437604,309.62298404742245
16,8.0,189.0,555.0,0.4,29.94,19.9,48.50874157,101.85714285714285,576.4285714285713,1.6571428571428573,34.184285714285714,17.728571428571424,41.21702967857143,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.4995328217499502,389.8021336801498
17,8.5,239.0,532.0,0.6,27.81,21.1,55.82653872,153.14285714285714,484.99999999999994,1.557142857142857,32.07142857142857,18.771428571428572,44.54058649314285,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.5850221424208671,436.8785962169777
18,9.0,271.0,560.0,0.9,24.58,22.3,64.27004132,170.57142857142856,507.42857142857144,1.457142857142857,29.127142857142854,19.78571428571429,50.93363422585714,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.6623241549583303,506.6536283445699
19,9.5,233.0,702.0,1.2,23.56,23.0,74.59020392,140.57142857142856,619.4285714285713,1.614285714285714,27.581428571428575,20.628571428571426,59.431113278571424,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.7301162004956562,592.8262636213092
20,10.0,369.0,511.0,1.5,22.33,23.8,75.43395794,163.85714285714283,610.4285714285713,1.7714285714285711,25.79142857142857,21.457142857142856,63.880541722857146,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.7872383383381958,644.40991710273
21,10.5,442.0,430.0,1.9,21.93,24.1,77.49781565,192.57142857142856,548.7142857142857,2.0285714285714285,24.908571428571427,22.0,63.77294434,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.8327131928702142,649.4930534020702
22,11.0,476.0,385.0,2.3,21.77,24.5,77.96658792,238.14285714285714,494.99999999999994,2.2714285714285714,23.985714285714284,22.57142857142857,64.92524016999998,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.8657626767226574,666.6953821205725
23,11.5,498.0,374.0,2.8,22.03,24.3,79.65557001,274.2857142857142,378.0,2.5428571428571427,23.677142857142858,22.78571428571429,58.85345939285714,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.8858213040637617,609.1261672218161
24,12.0,502.0,369.0,3.3,22.9,24.1,79.74956816,294.7142857142857,345.00000000000006,2.742857142857143,23.665714285714287,23.014285714285712,58.035811232857135,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.8925458662184188,602.6426095596403
25,12.5,491.0,391.0,3.7,23.57,23.6,80.40677125,265.57142857142856,266.4285714285714,2.8999999999999995,23.98142857142857,22.857142857142854,48.21139066,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.8858213040637617,501.57953315413073
26,13.0,469.0,392.0,4.0,24.92,23.1,77.78013972,257.57142857142856,229.7142857142857,3.0142857142857142,25.04428571428571,22.7,43.828710595714284,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.8657626767226574,456.44948345286184
27,13.5,436.0,398.0,4.0,25.53,22.7,74.02750311,236.57142857142856,228.57142857142856,3.0428571428571427,25.70428571428571,22.32857142857143,41.08114184614285,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.8327131928702142,426.9058726560489
28,14.0,385.0,450.0,4.0,26.03,22.4,71.77595265,213.57142857142856,244.57142857142856,3.071428571428571,27.429999999999996,21.97142857142857,39.29864789142857,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.7872383383381958,406.10743360499873
29,14.5,316.0,538.0,3.9,26.35,22.2,69.5243109,211.14285714285714,350.14285714285705,2.9857142857142853,28.518571428571427,21.41428571428571,45.62515768,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.7301162004956562,466.7878296306933
30,15.0,276.0,529.0,3.8,26.37,22.0,62.01844877,213.8571428571428,356.71428571428567,2.928571428571428,30.525714285714283,20.9,44.24501663428572,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.6623241549583303,450.11763070442146
31,15.5,196.0,621.0,3.7,26.53,21.9,56.67047539,174.85714285714286,334.2857142857143,2.8285714285714283,31.652857142857144,20.371428571428574,36.81957906857143,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.5850221424208671,370.4216876092613
32,16.0,119.0,751.0,3.6,26.7,21.8,51.88544262,156.28571428571428,288.1428571428571,2.728571428571428,33.61857142857143,19.8,30.13118710028571,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.4995328217499502,300.2225287813785
33,16.5,110.0,685.0,3.6,26.7,21.8,41.93995091,138.7142857142857,329.71428571428567,2.728571428571428,33.61857142857143,19.8,28.094134133857143,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.40731893892437604,273.0131587196371
34,17.0,108.0,553.0,2.9,29.55,20.9,31.0565125,121.85714285714285,267.1428571428571,2.3714285714285714,37.65428571428572,18.485714285714284,21.379205083142857,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.3099582990458086,204.6602884593803
35,17.5,84.0,472.0,2.0,31.82,19.7,21.67416622,91.28571428571428,237.28571428571428,2.0285714285714285,39.96999999999999,17.34285714285714,15.32084396385714,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.20911676965603954,140.9061363426688
36,18.0,53.0,511.0,1.1,43.72,18.5,15.38792272,58.99999999999999,204.42857142857142,1.714285714285714,47.64142857142857,16.2,9.57060159842857,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.10651977728148135,80.77568589854282
37,18.5,37.0,370.0,0.9,47.14,17.3,7.787892881,32.57142857142857,119.0,1.7142857142857142,51.15999999999999,14.985714285714284,4.3564354142857145,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.003922784906923327,33.03823997535245
38,19.0,14.0,92.0,0.8,47.65,16.0,1.5951333840000002,8.142857142857142,24.428571428571427,1.7714285714285714,53.872857142857136,13.728571428571428,0.8310881669999999,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,5.775270670490476
39,19.5,0.0,0.0,0.8,49.51,15.4,0.0,0.0,0.0,1.8000000000000003,55.495714285714286,13.24285714285714,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
40,20.0,0.0,0.0,0.7,50.35,14.8,0.0,0.0,0.0,1.8428571428571427,56.145714285714284,12.757142857142856,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
41,20.5,0.0,0.0,0.9,52.67,14.1,0.0,0.0,0.0,1.7428571428571427,57.480000000000004,12.328571428571427,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
42,21.0,0.0,0.0,1.1,55.92,13.5,0.0,0.0,0.0,1.6714285714285713,58.51428571428571,11.914285714285713,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
43,21.5,0.0,0.0,1.4,58.91,12.7,0.0,0.0,0.0,1.6714285714285713,59.74,11.542857142857141,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
44,22.0,0.0,0.0,1.7,62.06,12.0,0.0,0.0,0.0,1.6285714285714286,60.10428571428571,11.185714285714285,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
45,22.5,0.0,0.0,1.7,64.99,11.3,0.0,0.0,0.0,1.6428571428571428,61.41571428571429,10.814285714285713,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
46,23.0,0.0,0.0,1.7,66.24,10.6,0.0,0.0,0.0,1.6714285714285713,61.63571428571428,10.428571428571429,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
47,23.5,0.0,0.0,1.5,68.48,10.1,0.0,0.0,0.0,1.6571428571428568,63.43714285714286,9.971428571428572,0.0,15.091964285714282,21.132652516502972,29.457139299395845,4.5,0.0,0.0
0,0.0,0.0,0.0,1.4,68.1,-2.3,0.0,0.0,0.0,2.1142857142857143,69.31428571428572,-4.814285714285713,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
1,0.5,0.0,0.0,1.2,68.6,-2.4,0.0,0.0,0.0,2.0428571428571423,70.36714285714285,-5.014285714285713,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
2,1.0,0.0,0.0,1.0,69.31,-2.5,0.0,0.0,0.0,1.9857142857142855,69.79142857142857,-5.199999999999999,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
3,1.5,0.0,0.0,1.0,69.74,-2.6,0.0,0.0,0.0,1.9142857142857141,70.63428571428571,-5.357142857142858,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
4,2.0,0.0,0.0,0.9,70.42,-2.7,0.0,0.0,0.0,1.8857142857142857,69.69428571428571,-5.485714285714286,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
5,2.5,0.0,0.0,1.1,70.94,-2.8,0.0,0.0,0.0,1.8142857142857145,69.94,-5.5285714285714285,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
6,3.0,0.0,0.0,1.2,71.21,-2.9,0.0,0.0,0.0,1.7571428571428571,68.97857142857143,-5.542857142857143,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
7,3.5,0.0,0.0,1.3,71.74,-3.0,0.0,0.0,0.0,1.7428571428571427,68.96571428571428,-5.5285714285714285,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
8,4.0,0.0,0.0,1.5,72.03,-3.0,0.0,0.0,0.0,1.6999999999999997,68.43857142857142,-5.442857142857143,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
9,4.5,0.0,0.0,1.6,72.03,-3.0,0.0,0.0,0.0,1.6428571428571428,68.61857142857141,-5.4714285714285715,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
10,5.0,0.0,0.0,1.6,72.27,-2.9,0.0,0.0,0.0,1.5714285714285716,68.53571428571428,-5.4714285714285715,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
11,5.5,0.0,0.0,1.7,71.12,-2.7,0.0,0.0,0.0,1.5428571428571427,68.47857142857143,-5.457142857142857,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
12,6.0,0.0,0.0,1.7,71.59,-2.5,0.0,0.0,0.0,1.4857142857142858,68.05571428571427,-5.414285714285714,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
13,6.5,8.0,67.0,2.0,63.65,-0.9,0.7507904459999999,3.8571428571428568,33.857142857142854,1.6714285714285713,62.87,-4.357142857142856,0.3620109704285714,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,2.9673166896399366
14,7.0,31.0,343.0,2.2,64.09,0.8,6.1000584060000005,22.857142857142854,182.28571428571428,1.814285714285714,62.364285714285714,-3.2714285714285714,3.6870315562857146,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.07382816320304154,36.31496232101157
15,7.5,49.0,515.0,1.9,57.98,2.2,13.98299566,41.71428571428571,310.2857142857142,2.0,56.90857142857143,-2.0142857142857142,9.277762778571429,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.17048247543556902,94.61256237800796
16,8.0,59.0,662.0,1.7,59.82,3.6,23.27335281,57.285714285714285,409.1428571428571,2.1999999999999997,56.38714285714285,-0.7285714285714286,15.873757486142855,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.2620273690795844,164.49234072056137
17,8.5,64.0,763.0,1.5,53.49,5.2,32.65719499,84.42857142857142,455.8571428571428,2.2285714285714286,52.192857142857136,0.34285714285714297,23.300878194285712,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.34689648562379916,242.5638122322204
18,9.0,81.0,785.0,1.4,53.15,6.8,40.82077591,116.14285714285714,474.71428571428567,2.3,51.49285714285713,1.4,30.459742255714286,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.42363769095397746,317.2497210057238
19,9.5,102.0,788.0,1.5,49.31,7.9,48.04594157,125.0,524.2857142857142,2.271428571428572,48.44857142857143,2.257142857142857,36.747055145714285,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.4909379217702381,382.39173898525337
20,10.0,131.0,766.0,1.6,48.62,9.0,54.05103079,133.57142857142856,547.8571428571428,2.2714285714285714,47.79428571428571,3.071428571428571,41.77405187142857,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.5476456524641657,433.60301102858216
21,10.5,124.0,837.0,1.6,46.39,9.7,61.08845543,133.85714285714286,602.2857142857142,2.4,46.005714285714284,3.614285714285714,47.431197437428565,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.5927905980412341,490.8864516202633
22,11.0,124.0,880.0,1.7,45.46,10.3,66.71828783,154.42857142857142,596.4285714285713,2.4857142857142853,45.68571428571428,4.157142857142857,51.1176056,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.625600315966076,527.554474165481
23,11.5,242.0,537.0,1.5,44.8,10.5,57.52211046,176.0,545.8571428571428,2.542857142857143,44.90571428571428,4.414285714285715,51.25161336857143,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.6455134228684248,528.358112682893
24,12.0,352.0,145.0,1.4,44.39,10.7,42.60192617,171.0,527.9999999999999,2.5571428571428574,44.85,4.671428571428571,50.15214797985714,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.6521891999682254,515.3558975832229
25,12.5,346.0,134.0,1.3,44.1,10.8,41.28816501,164.57142857142856,546.1428571428571,2.5999999999999996,44.96428571428571,4.671428571428571,50.674936532,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.6455134228684248,517.1139736608554
26,13.0,284.0,384.0,1.2,44.19,10.9,51.42247626,195.1428571428571,487.14285714285705,2.614285714285714,45.4642857142857,4.6571428571428575,49.24054146571429,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.625600315966076,499.8995824920455
27,13.5,222.0,607.0,1.4,44.43,10.8,58.46028818,185.71428571428572,523.9999999999999,2.6142857142857143,46.26714285714285,4.442857142857143,49.40146793428571,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.5927905980412341,496.33655908789234
28,14.0,208.0,597.0,1.5,45.56,10.7,54.33153139,157.28571428571428,527.7142857142858,2.6142857142857143,47.251428571428576,4.228571428571428,45.00416983528571,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.5476456524641657,446.2861486003755
29,14.5,247.0,292.0,1.4,47.41,10.1,38.75487123,135.85714285714286,511.4285714285714,2.5142857142857142,48.988571428571426,3.7428571428571424,39.507858934285714,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.4909379217702381,386.9368228482075
30,15.0,192.0,24.0,1.3,49.25,9.6,19.14294717,124.14285714285714,403.2857142857143,2.4142857142857146,50.11,3.3,30.445666698,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.42363769095397746,294.9898859375826
31,15.5,155.0,99.0,1.2,55.23,7.9,18.58026647,114.28571428571428,391.42857142857144,2.228571428571428,53.82142857142858,2.3,26.370410754285714,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.34689648562379916,250.07091008702994
32,16.0,125.0,354.0,1.0,63.48,6.2,23.55421223,100.42857142857143,331.8571428571428,2.057142857142857,57.22428571428571,1.2999999999999998,20.284129435428568,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.2620273690795844,187.38422548169635
33,16.5,102.0,167.0,1.0,63.48,6.2,13.794698,68.14285714285714,260.2857142857142,2.057142857142857,57.22428571428571,1.2999999999999998,12.816792700571428,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.17048247543556902,112.51701003480095
34,17.0,67.0,154.0,1.1,70.96,2.6,8.821448417000001,46.285714285714285,194.57142857142856,1.814285714285714,63.62142857142857,-1.542857142857143,7.4409145059999995,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.07382816320304154,60.65056546893465
35,17.5,29.0,93.0,1.1,76.84,1.5,3.4723142260000004,21.857142857142858,110.14285714285714,1.7285714285714282,67.91999999999999,-2.414285714285714,2.8289191031428573,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,18.962391907165003
36,18.0,3.0,6.0,1.1,76.7,0.4,0.281542395,1.2857142857142856,5.428571428571428,1.657142857142857,66.57,-3.314285714285714,0.10725882785714286,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.5901272073222616
37,18.5,0.0,0.0,1.2,78.38,0.1,0.0,0.0,0.0,1.6285714285714286,68.37714285714286,-3.671428571428571,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
38,19.0,0.0,0.0,1.3,78.54,-0.3,0.0,0.0,0.0,1.5999999999999996,67.75285714285714,-4.042857142857143,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
39,19.5,0.0,0.0,1.5,77.41,-0.1,0.0,0.0,0.0,1.7285714285714282,68.11142857142858,-4.114285714285714,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
40,20.0,0.0,0.0,1.6,76.94,0.1,0.0,0.0,0.0,1.8285714285714285,68.00571428571428,-4.157142857142857,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
41,20.5,0.0,0.0,1.7,75.83,0.3,0.0,0.0,0.0,1.9142857142857141,68.04285714285714,-4.171428571428572,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
42,21.0,0.0,0.0,1.8,76.83,0.5,0.0,0.0,0.0,1.9714285714285713,68.54142857142857,-4.2,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
43,21.5,0.0,0.0,1.9,75.73,0.7,0.0,0.0,0.0,2.0857142857142854,68.67571428571428,-4.228571428571429,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
44,22.0,0.0,0.0,1.9,76.83,0.9,0.0,0.0,0.0,2.1714285714285713,69.07285714285715,-4.242857142857142,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
45,22.5,0.0,0.0,1.9,76.83,0.9,0.0,0.0,0.0,2.142857142857143,69.36999999999999,-4.299999999999999,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
46,23.0,0.0,0.0,1.8,77.14,1.0,0.0,0.0,0.0,2.1285714285714286,69.5,-4.314285714285713,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
47,23.5,0.0,0.0,1.6,79.39,0.6,0.0,0.0,0.0,2.0285714285714285,70.3442857142857,-4.4714285714285715,0.0,-1.654464285714286,14.490790028568453,16.239951696875,6.0,0.0,0.0
0,0.0,0.0,0.0,3.0,52.59,-12.1,0.0,0.0,0.0,2.842857142857142,59.31,-6.842857142857143,0.0,-4.313095238095239,11.626860768708333,14.4859386561875,7.0,0.0,0.0
1,0.5,0.0,0.0,2.9,52.59,-12.1,0.0,0.0,0.0,2.8428571428571425,59.888571428571424,-6.957142857142857,0.0,-4.313095238095239,11.626860768708333,14.4859386561875,7.0,0.0,0.0
2,1.0,0.0,0.0,2.9,51.74,-12.1,0.0,0.0,0.0,2.8857142857142852,59.84571428571429,-7.085714285714285,0.0,-4.313095238095239,11.626860768708333,14.4859386561875,7.0,0.0,0.0
3,1.5,0.0,0.0,2.9,52.1,-12.2,0.0,0.0,0.0,2.8571428571428568,60.36571428571428,-7.185714285714285,0.0,-4.313095238095239,11.626860768708333,14.4859386561875,7.0,0.0,0.0
4,2.0,0.0,0.0,2.9,51.31,-12.2,0.0,0.0,0.0,2.8571428571428568,59.76142857142857,-7.271428571428571,0.0,-4.313095238095239,11.626860768708333,14.4859386561875,7.0,0.0,0.0
5,2.5,0.0,0.0,2.9,51.31,-12.2,0.0,0.0,0.0,2.871428571428571,60.167142857142856,-7.3428571428571425,0.0,-4.313095238095239,11.626860768708333,14.4859386561875,7.0,0.0,0.0
